time_left,ct_health,t_health,ct_armor,ct_players_alive,t_players_alive,bomb_planted
74.96,400.0,152.0,393.0,4.0,2.0,0
54.96,300.0,152.0,300.0,3.0,2.0,0
29.54,73.0,56.0,95.0,1.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,500.0,497.0,500.0,5.0,5.0,0
54.95,400.0,335.0,400.0,4.0,4.0,0
174.95,500.0,500.0,285.0,5.0,5.0,0
114.95,500.0,500.0,485.0,5.0,5.0,0
94.95,500.0,500.0,484.0,5.0,5.0,0
74.95,500.0,400.0,484.0,5.0,4.0,0
54.95,500.0,400.0,484.0,5.0,4.0,0
34.95,500.0,400.0,484.0,5.0,4.0,0
26.88,142.0,29.0,200.0,2.0,1.0,1
175.0,500.0,500.0,0.0,5.0,5.0,0
156.56,500.0,500.0,200.0,5.0,5.0,0
96.56,500.0,400.0,400.0,5.0,4.0,0
76.56,276.0,191.0,285.0,3.0,2.0,0
33.3,243.0,0.0,278.0,3.0,0.0,1
174.95,500.0,500.0,278.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,494.0,500.0,5.0,5.0,0
74.95,500.0,413.0,500.0,5.0,5.0,0
54.95,455.0,294.0,500.0,5.0,3.0,0
34.95,455.0,294.0,500.0,5.0,3.0,0
174.95,500.0,500.0,398.0,5.0,5.0,0
114.95,500.0,500.0,498.0,5.0,5.0,0
94.95,471.0,500.0,490.0,5.0,5.0,0
74.95,471.0,500.0,490.0,5.0,5.0,0
54.95,458.0,239.0,490.0,5.0,4.0,0
29.34,376.0,0.0,476.0,5.0,0.0,1
174.95,500.0,500.0,476.0,5.0,5.0,0
175.0,500.0,500.0,476.0,5.0,5.0,0
169.71,500.0,500.0,476.0,5.0,5.0,0
109.71,500.0,500.0,476.0,5.0,5.0,0
89.71,400.0,300.0,390.0,4.0,3.0,0
69.71,400.0,172.0,390.0,4.0,2.0,0
49.71,400.0,172.0,390.0,4.0,2.0,0
29.71,400.0,100.0,390.0,4.0,1.0,0
174.95,500.0,500.0,388.0,5.0,5.0,0
114.95,500.0,500.0,488.0,5.0,5.0,0
94.95,481.0,500.0,488.0,5.0,5.0,0
74.95,481.0,500.0,488.0,5.0,5.0,0
54.95,381.0,398.0,390.0,4.0,5.0,0
34.95,125.0,298.0,200.0,2.0,4.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,498.0,400.0,497.0,5.0,4.0,0
74.95,498.0,363.0,497.0,5.0,4.0,0
54.95,470.0,338.0,497.0,5.0,4.0,0
34.95,205.0,113.0,297.0,3.0,2.0,0
174.95,500.0,500.0,197.0,5.0,5.0,0
114.95,500.0,500.0,497.0,5.0,5.0,0
94.95,432.0,449.0,485.0,5.0,5.0,0
74.95,300.0,449.0,297.0,3.0,5.0,0
54.95,200.0,449.0,197.0,2.0,5.0,0
39.98,200.0,449.0,197.0,2.0,5.0,1
19.98,200.0,449.0,197.0,2.0,5.0,1
174.95,500.0,500.0,177.0,5.0,5.0,0
175.0,500.0,500.0,277.0,5.0,5.0,0
170.72,500.0,500.0,377.0,5.0,5.0,0
110.72,500.0,500.0,477.0,5.0,5.0,0
90.72,400.0,500.0,377.0,4.0,5.0,0
70.72,100.0,434.0,83.0,1.0,5.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,0.0,5.0,5.0,0
94.95,223.0,400.0,0.0,3.0,4.0,0
26.94,30.0,200.0,0.0,1.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,363.0,453.0,400.0,4.0,5.0,0
74.95,249.0,191.0,400.0,4.0,2.0,0
54.95,244.0,96.0,400.0,4.0,1.0,0
34.95,226.0,38.0,300.0,3.0,1.0,0
174.95,500.0,500.0,300.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,445.0,500.0,500.0,5.0,5.0,0
38.5,242.0,292.0,300.0,3.0,3.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,0.0,5.0,5.0,0
94.95,493.0,500.0,0.0,5.0,5.0,0
39.4,400.0,420.0,0.0,4.0,5.0,1
19.4,395.0,420.0,0.0,4.0,5.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
110.08,500.0,500.0,500.0,5.0,5.0,0
90.08,300.0,278.0,300.0,3.0,3.0,0
36.43,100.0,178.0,100.0,1.0,2.0,1
174.92,500.0,500.0,0.0,5.0,5.0,0
114.92,500.0,500.0,300.0,5.0,5.0,0
94.92,500.0,500.0,300.0,5.0,5.0,0
74.92,500.0,400.0,300.0,5.0,4.0,0
174.95,500.0,500.0,298.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,497.0,500.0,5.0,5.0,0
74.95,500.0,497.0,500.0,5.0,5.0,0
54.95,500.0,497.0,500.0,5.0,5.0,0
174.95,500.0,500.0,374.0,5.0,5.0,0
114.95,500.0,500.0,474.0,5.0,5.0,0
94.95,500.0,500.0,474.0,5.0,5.0,0
74.95,500.0,479.0,474.0,5.0,5.0,0
54.95,375.0,381.0,365.0,4.0,4.0,0
34.95,375.0,381.0,365.0,4.0,4.0,0
14.95,348.0,257.0,361.0,4.0,3.0,0
174.95,500.0,500.0,183.0,5.0,5.0,0
114.95,500.0,500.0,483.0,5.0,5.0,0
94.95,500.0,500.0,483.0,5.0,5.0,0
74.95,500.0,500.0,483.0,5.0,5.0,0
54.95,478.0,486.0,482.0,5.0,5.0,0
34.95,478.0,486.0,482.0,5.0,5.0,0
174.95,500.0,500.0,379.0,5.0,5.0,0
114.95,500.0,500.0,479.0,5.0,5.0,0
94.95,500.0,500.0,479.0,5.0,5.0,0
74.95,500.0,498.0,479.0,5.0,5.0,0
54.95,400.0,498.0,379.0,4.0,5.0,0
34.95,400.0,452.0,379.0,4.0,5.0,0
14.95,300.0,398.0,279.0,3.0,5.0,0
22.06,300.0,398.0,279.0,3.0,5.0,1
2.06,300.0,398.0,279.0,3.0,5.0,1
174.95,500.0,500.0,279.0,5.0,5.0,0
175.0,500.0,500.0,279.0,5.0,5.0,0
171.39,500.0,500.0,379.0,5.0,5.0,0
111.39,500.0,500.0,479.0,5.0,5.0,0
91.39,493.0,500.0,478.0,5.0,5.0,0
71.39,323.0,184.0,378.0,4.0,3.0,0
32.17,94.0,92.0,83.0,1.0,3.0,1
12.17,94.0,92.0,83.0,1.0,3.0,1
174.95,500.0,500.0,83.0,5.0,5.0,0
114.95,500.0,500.0,183.0,5.0,5.0,0
94.95,456.0,356.0,266.0,5.0,4.0,0
74.95,456.0,356.0,266.0,5.0,4.0,0
54.95,456.0,356.0,266.0,5.0,4.0,0
34.95,456.0,356.0,266.0,5.0,4.0,0
14.95,356.0,85.0,166.0,4.0,2.0,0
174.95,500.0,500.0,66.0,5.0,5.0,0
114.95,500.0,500.0,466.0,5.0,5.0,0
94.95,436.0,400.0,466.0,5.0,4.0,0
74.95,436.0,400.0,466.0,5.0,4.0,0
54.95,436.0,400.0,466.0,5.0,4.0,0
34.95,300.0,169.0,300.0,3.0,2.0,0
14.95,272.0,100.0,300.0,3.0,1.0,0
174.95,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
166.62,500.0,500.0,400.0,5.0,5.0,0
106.62,500.0,500.0,500.0,5.0,5.0,0
86.62,500.0,500.0,500.0,5.0,5.0,0
66.62,500.0,500.0,500.0,5.0,5.0,0
39.12,184.0,242.0,197.0,2.0,4.0,1
19.12,184.0,242.0,197.0,2.0,4.0,1
174.95,500.0,500.0,197.0,5.0,5.0,0
114.95,500.0,500.0,497.0,5.0,5.0,0
94.95,479.0,357.0,488.0,5.0,5.0,0
74.95,479.0,357.0,488.0,5.0,5.0,0
54.95,479.0,357.0,488.0,5.0,5.0,0
34.95,479.0,357.0,488.0,5.0,5.0,0
14.95,465.0,357.0,483.0,5.0,5.0,0
175.0,500.0,500.0,297.0,5.0,5.0,0
159.23,500.0,500.0,497.0,5.0,5.0,0
99.23,500.0,400.0,497.0,5.0,4.0,0
79.23,470.0,339.0,486.0,5.0,4.0,0
59.23,470.0,339.0,486.0,5.0,4.0,0
39.23,470.0,266.0,486.0,5.0,4.0,0
33.84,270.0,132.0,289.0,3.0,3.0,1
13.84,270.0,132.0,289.0,3.0,3.0,1
174.95,500.0,500.0,200.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,498.0,449.0,399.0,5.0,5.0,0
74.95,498.0,449.0,398.0,5.0,5.0,0
54.95,498.0,449.0,398.0,5.0,5.0,0
34.95,498.0,449.0,398.0,5.0,5.0,0
14.95,198.0,100.0,148.0,2.0,1.0,0
26.45,198.0,100.0,148.0,2.0,1.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
167.34,500.0,500.0,0.0,5.0,5.0,0
107.34,500.0,500.0,0.0,5.0,5.0,0
87.34,500.0,500.0,0.0,5.0,5.0,0
67.34,500.0,500.0,0.0,5.0,5.0,0
47.34,500.0,500.0,0.0,5.0,5.0,0
25.78,228.0,400.0,0.0,3.0,4.0,1
5.78,197.0,300.0,0.0,3.0,3.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,500.0,500.0,500.0,5.0,5.0,0
54.95,500.0,500.0,500.0,5.0,5.0,0
39.87,300.0,254.0,300.0,3.0,3.0,1
19.87,100.0,54.0,100.0,1.0,1.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,500.0,500.0,400.0,5.0,5.0,0
74.95,200.0,427.0,100.0,2.0,5.0,0
35.77,100.0,366.0,0.0,1.0,4.0,1
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
159.41,500.0,500.0,100.0,5.0,5.0,0
99.41,500.0,500.0,400.0,5.0,5.0,0
79.41,500.0,400.0,400.0,5.0,4.0,0
59.41,500.0,400.0,400.0,5.0,4.0,0
39.41,500.0,400.0,400.0,5.0,4.0,0
20.91,357.0,0.0,272.0,4.0,0.0,1
174.95,500.0,500.0,272.0,5.0,5.0,0
175.0,500.0,500.0,393.0,5.0,5.0,0
165.91,500.0,500.0,493.0,5.0,5.0,0
105.91,495.0,500.0,490.0,5.0,5.0,0
85.91,495.0,423.0,490.0,5.0,5.0,0
65.91,264.0,250.0,290.0,3.0,4.0,0
24.48,238.0,241.0,281.0,3.0,4.0,1
4.48,238.0,241.0,281.0,3.0,4.0,1
174.95,500.0,500.0,281.0,5.0,5.0,0
114.95,500.0,500.0,481.0,5.0,5.0,0
94.95,454.0,500.0,475.0,5.0,5.0,0
74.95,454.0,500.0,475.0,5.0,5.0,0
54.95,200.0,403.0,188.0,2.0,5.0,0
21.08,200.0,403.0,188.0,2.0,5.0,1
1.08,100.0,332.0,100.0,1.0,5.0,1
174.95,500.0,500.0,99.0,5.0,5.0,0
114.95,500.0,500.0,99.0,5.0,5.0,0
94.95,400.0,500.0,99.0,4.0,5.0,0
74.95,100.0,389.0,99.0,1.0,5.0,0
22.55,100.0,389.0,99.0,1.0,5.0,1
2.55,100.0,389.0,99.0,1.0,5.0,1
174.95,500.0,500.0,99.0,5.0,5.0,0
114.95,500.0,500.0,399.0,5.0,5.0,0
94.95,483.0,485.0,493.0,5.0,5.0,0
74.95,262.0,212.0,293.0,3.0,3.0,0
37.98,183.0,212.0,193.0,2.0,3.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,399.0,443.0,400.0,4.0,5.0,0
74.95,99.0,327.0,100.0,1.0,4.0,0
25.48,99.0,228.0,100.0,1.0,3.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,300.0,5.0,5.0,0
94.95,500.0,500.0,400.0,5.0,5.0,0
74.95,472.0,491.0,400.0,5.0,5.0,0
54.95,200.0,391.0,200.0,2.0,4.0,0
20.44,200.0,391.0,200.0,2.0,4.0,1
0.44,100.0,391.0,100.0,1.0,4.0,1
175.0,500.0,500.0,97.0,5.0,5.0,0
175.0,500.0,500.0,97.0,5.0,5.0,0
164.96,500.0,500.0,497.0,5.0,5.0,0
104.96,500.0,491.0,497.0,5.0,5.0,0
84.96,500.0,491.0,497.0,5.0,5.0,0
64.96,500.0,489.0,497.0,5.0,5.0,0
44.96,270.0,396.0,297.0,3.0,4.0,0
24.9,170.0,309.0,197.0,2.0,4.0,1
4.9,141.0,169.0,197.0,2.0,3.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,300.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,500.0,500.0,500.0,5.0,5.0,0
54.95,400.0,413.0,400.0,4.0,5.0,0
34.95,200.0,371.0,200.0,2.0,5.0,0
30.15,100.0,368.0,100.0,1.0,5.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,494.0,500.0,500.0,5.0,5.0,0
74.95,494.0,488.0,500.0,5.0,5.0,0
54.95,400.0,324.0,400.0,4.0,4.0,0
34.95,300.0,154.0,300.0,3.0,2.0,0
30.99,200.0,130.0,200.0,2.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,500.0,500.0,400.0,5.0,5.0,0
74.95,448.0,339.0,368.0,5.0,4.0,0
54.95,100.0,77.0,100.0,1.0,2.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,500.0,500.0,400.0,5.0,5.0,0
74.95,500.0,500.0,400.0,5.0,5.0,0
54.95,500.0,500.0,400.0,5.0,5.0,0
34.95,372.0,323.0,300.0,4.0,4.0,0
174.95,500.0,500.0,200.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,500.0,500.0,500.0,5.0,5.0,0
54.95,500.0,400.0,500.0,5.0,4.0,0
34.95,300.0,200.0,300.0,3.0,2.0,0
174.95,500.0,500.0,197.0,5.0,5.0,0
114.95,500.0,500.0,497.0,5.0,5.0,0
94.95,500.0,455.0,497.0,5.0,5.0,0
74.95,364.0,255.0,373.0,4.0,5.0,0
54.95,364.0,200.0,373.0,4.0,4.0,0
34.95,335.0,200.0,359.0,4.0,4.0,0
14.95,323.0,73.0,354.0,4.0,2.0,0
174.95,500.0,500.0,265.0,5.0,5.0,0
114.95,500.0,500.0,465.0,5.0,5.0,0
94.95,500.0,500.0,465.0,5.0,5.0,0
74.95,499.0,500.0,464.0,5.0,5.0,0
54.95,299.0,500.0,299.0,3.0,5.0,0
34.95,299.0,500.0,299.0,3.0,5.0,0
26.59,100.0,389.0,100.0,1.0,4.0,1
6.59,100.0,389.0,100.0,1.0,4.0,1
174.95,500.0,500.0,82.0,5.0,5.0,0
114.95,500.0,500.0,182.0,5.0,5.0,0
94.95,422.0,496.0,182.0,5.0,5.0,0
74.95,242.0,200.0,182.0,3.0,2.0,0
54.95,242.0,172.0,182.0,3.0,2.0,0
34.95,242.0,100.0,182.0,3.0,1.0,0
174.95,500.0,500.0,182.0,5.0,5.0,0
114.95,500.0,500.0,482.0,5.0,5.0,0
94.95,500.0,500.0,482.0,5.0,5.0,0
74.95,500.0,500.0,482.0,5.0,5.0,0
54.95,500.0,500.0,482.0,5.0,5.0,0
34.95,475.0,500.0,481.0,5.0,5.0,0
37.73,100.0,349.0,100.0,1.0,4.0,1
17.73,100.0,349.0,100.0,1.0,4.0,1
174.95,500.0,500.0,100.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,400.0,500.0,5.0,4.0,0
74.95,500.0,400.0,500.0,5.0,4.0,0
54.95,500.0,200.0,499.0,5.0,2.0,0
174.95,500.0,500.0,399.0,5.0,5.0,0
175.0,500.0,500.0,499.0,5.0,5.0,0
167.03,500.0,500.0,499.0,5.0,5.0,0
107.03,500.0,500.0,498.0,5.0,5.0,0
87.03,500.0,500.0,498.0,5.0,5.0,0
67.03,400.0,283.0,398.0,4.0,4.0,0
47.03,300.0,187.0,298.0,3.0,3.0,0
27.03,2.0,71.0,100.0,1.0,1.0,0
28.36,2.0,71.0,100.0,1.0,1.0,1
174.94,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,0.0,5.0,5.0,0
94.94,400.0,400.0,0.0,4.0,4.0,0
74.94,56.0,279.0,0.0,1.0,3.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,400.0,316.0,400.0,4.0,4.0,0
74.95,400.0,300.0,400.0,4.0,3.0,0
54.95,300.0,113.0,300.0,3.0,2.0,0
34.95,300.0,113.0,300.0,3.0,2.0,0
14.95,300.0,113.0,300.0,3.0,2.0,0
24.84,72.0,13.0,100.0,1.0,1.0,1
174.94,500.0,500.0,0.0,5.0,5.0,0
94.94,400.0,400.0,0.0,4.0,4.0,0
74.94,200.0,336.0,0.0,2.0,4.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,497.0,445.0,500.0,5.0,5.0,0
74.95,497.0,445.0,500.0,5.0,5.0,0
54.95,388.0,201.0,398.0,4.0,3.0,0
34.95,235.0,91.0,298.0,3.0,1.0,0
174.95,500.0,500.0,298.0,5.0,5.0,0
114.95,500.0,500.0,498.0,5.0,5.0,0
94.95,466.0,400.0,496.0,5.0,4.0,0
74.95,379.0,400.0,398.0,4.0,4.0,0
54.95,379.0,400.0,398.0,4.0,4.0,0
34.95,379.0,400.0,398.0,4.0,4.0,0
174.95,500.0,500.0,198.0,5.0,5.0,0
114.95,500.0,500.0,498.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
165.48,500.0,500.0,300.0,5.0,5.0,0
105.48,500.0,500.0,300.0,5.0,5.0,0
85.48,500.0,500.0,300.0,5.0,5.0,0
38.74,290.0,207.0,194.0,3.0,3.0,1
18.74,100.0,159.0,100.0,1.0,3.0,1
174.94,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,500.0,5.0,5.0,0
94.94,500.0,478.0,500.0,5.0,5.0,0
74.94,500.0,430.0,499.0,5.0,5.0,0
54.94,378.0,200.0,395.0,4.0,2.0,0
34.94,156.0,100.0,191.0,2.0,1.0,0
174.94,500.0,500.0,181.0,5.0,5.0,0
114.94,500.0,500.0,489.0,5.0,5.0,0
94.94,400.0,496.0,389.0,4.0,5.0,0
74.94,201.0,433.0,280.0,3.0,5.0,0
54.94,132.0,126.0,182.0,2.0,2.0,0
34.94,94.0,78.0,180.0,2.0,2.0,0
14.94,94.0,78.0,180.0,2.0,2.0,0
174.94,500.0,500.0,180.0,5.0,5.0,0
114.94,500.0,500.0,480.0,5.0,5.0,0
94.94,479.0,289.0,474.0,5.0,3.0,0
74.94,479.0,100.0,474.0,5.0,1.0,0
174.95,500.0,500.0,464.0,5.0,5.0,0
114.95,500.0,500.0,464.0,5.0,5.0,0
94.95,500.0,484.0,464.0,5.0,5.0,0
74.95,500.0,484.0,464.0,5.0,5.0,0
54.95,500.0,462.0,463.0,5.0,5.0,0
34.95,100.0,172.0,94.0,1.0,2.0,0
174.94,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,500.0,5.0,5.0,0
94.94,500.0,500.0,500.0,5.0,5.0,0
74.94,400.0,400.0,400.0,4.0,4.0,0
54.94,300.0,322.0,300.0,3.0,4.0,0
26.75,298.0,322.0,300.0,3.0,4.0,1
6.75,298.0,322.0,300.0,3.0,4.0,1
174.95,500.0,500.0,282.0,5.0,5.0,0
114.95,500.0,500.0,282.0,5.0,5.0,0
94.95,400.0,500.0,282.0,4.0,5.0,0
74.95,331.0,400.0,268.0,4.0,4.0,0
54.95,222.0,400.0,264.0,3.0,4.0,0
174.94,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
168.97,500.0,500.0,500.0,5.0,5.0,0
108.97,500.0,500.0,500.0,5.0,5.0,0
88.97,500.0,500.0,500.0,5.0,5.0,0
68.97,323.0,406.0,389.0,4.0,5.0,0
174.95,500.0,500.0,289.0,5.0,5.0,0
114.95,500.0,500.0,489.0,5.0,5.0,0
94.95,500.0,497.0,489.0,5.0,5.0,0
74.95,446.0,497.0,481.0,5.0,5.0,0
33.64,346.0,497.0,392.0,4.0,5.0,1
13.64,246.0,475.0,292.0,3.0,5.0,1
174.95,500.0,500.0,292.0,5.0,5.0,0
114.95,500.0,500.0,492.0,5.0,5.0,0
94.95,500.0,300.0,492.0,5.0,3.0,0
74.95,500.0,300.0,492.0,5.0,3.0,0
174.95,500.0,500.0,400.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,441.0,500.0,5.0,5.0,0
74.95,500.0,441.0,500.0,5.0,5.0,0
54.95,500.0,441.0,500.0,5.0,5.0,0
34.95,300.0,294.0,300.0,3.0,5.0,0
27.52,200.0,294.0,200.0,2.0,5.0,1
7.52,200.0,294.0,200.0,2.0,5.0,1
174.95,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
168.59,500.0,500.0,500.0,5.0,5.0,0
108.59,500.0,500.0,500.0,5.0,5.0,0
88.59,497.0,500.0,499.0,5.0,5.0,0
68.59,497.0,500.0,499.0,5.0,5.0,0
48.59,497.0,500.0,499.0,5.0,5.0,0
28.59,397.0,500.0,399.0,4.0,5.0,0
39.02,97.0,263.0,99.0,1.0,3.0,1
19.02,97.0,263.0,99.0,1.0,3.0,1
174.94,500.0,500.0,99.0,5.0,5.0,0
175.0,500.0,500.0,299.0,5.0,5.0,0
170.94,500.0,500.0,399.0,5.0,5.0,0
110.94,500.0,500.0,399.0,5.0,5.0,0
90.94,500.0,500.0,399.0,5.0,5.0,0
70.94,478.0,406.0,397.0,5.0,5.0,0
50.94,362.0,330.0,297.0,4.0,5.0,0
30.94,262.0,330.0,197.0,3.0,5.0,0
35.53,100.0,330.0,100.0,1.0,5.0,1
114.91,500.0,500.0,400.0,5.0,5.0,0
94.91,489.0,400.0,393.0,5.0,4.0,0
74.91,331.0,300.0,287.0,4.0,3.0,0
54.91,231.0,300.0,187.0,3.0,3.0,0
31.49,231.0,300.0,187.0,3.0,3.0,1
11.49,144.0,200.0,172.0,3.0,2.0,1
174.91,500.0,500.0,0.0,5.0,5.0,0
114.91,500.0,500.0,300.0,5.0,5.0,0
94.91,498.0,500.0,400.0,5.0,5.0,0
74.91,496.0,490.0,400.0,5.0,5.0,0
54.91,496.0,490.0,400.0,5.0,5.0,0
34.91,342.0,357.0,285.0,4.0,4.0,0
174.91,500.0,500.0,0.0,5.0,5.0,0
114.91,500.0,500.0,0.0,5.0,5.0,0
94.91,300.0,374.0,0.0,3.0,5.0,0
39.23,187.0,183.0,0.0,2.0,4.0,1
19.23,187.0,157.0,0.0,2.0,3.0,1
174.91,500.0,500.0,0.0,5.0,5.0,0
114.91,500.0,500.0,500.0,5.0,5.0,0
94.91,500.0,500.0,500.0,5.0,5.0,0
74.91,471.0,300.0,500.0,5.0,3.0,0
174.91,500.0,500.0,390.0,5.0,5.0,0
114.91,500.0,500.0,490.0,5.0,5.0,0
94.91,500.0,500.0,490.0,5.0,5.0,0
74.91,500.0,400.0,490.0,5.0,4.0,0
54.91,441.0,100.0,481.0,5.0,1.0,0
174.91,500.0,500.0,481.0,5.0,5.0,0
114.91,500.0,500.0,491.0,5.0,5.0,0
94.91,300.0,369.0,291.0,3.0,4.0,0
74.91,143.0,200.0,188.0,2.0,2.0,0
54.91,43.0,100.0,88.0,1.0,1.0,0
34.91,43.0,100.0,88.0,1.0,1.0,0
174.91,500.0,500.0,88.0,5.0,5.0,0
114.91,500.0,500.0,488.0,5.0,5.0,0
94.91,500.0,500.0,488.0,5.0,5.0,0
74.91,500.0,500.0,488.0,5.0,5.0,0
54.91,500.0,500.0,488.0,5.0,5.0,0
34.91,400.0,478.0,388.0,4.0,5.0,0
14.91,300.0,478.0,288.0,3.0,5.0,0
26.81,200.0,343.0,188.0,2.0,5.0,1
6.81,173.0,277.0,184.0,2.0,4.0,1
174.91,500.0,500.0,160.0,5.0,5.0,0
175.0,500.0,500.0,160.0,5.0,5.0,0
175.0,500.0,500.0,160.0,5.0,5.0,0
175.0,500.0,500.0,160.0,5.0,5.0,0
175.0,500.0,500.0,160.0,5.0,5.0,0
175.0,500.0,500.0,160.0,5.0,5.0,0
175.0,500.0,500.0,260.0,5.0,5.0,0
164.16,500.0,500.0,460.0,5.0,5.0,0
104.16,500.0,500.0,460.0,5.0,5.0,0
84.16,498.0,386.0,457.0,5.0,4.0,0
64.16,498.0,286.0,457.0,5.0,3.0,0
44.16,108.0,178.0,200.0,2.0,2.0,0
24.16,25.0,166.0,200.0,2.0,2.0,0
27.76,25.0,166.0,200.0,2.0,2.0,1
7.76,8.0,166.0,100.0,1.0,2.0,1
174.91,500.0,500.0,99.0,5.0,5.0,0
114.91,500.0,500.0,99.0,5.0,5.0,0
94.91,500.0,500.0,99.0,5.0,5.0,0
74.91,500.0,459.0,99.0,5.0,5.0,0
54.91,367.0,394.0,94.0,4.0,5.0,0
34.91,263.0,256.0,0.0,3.0,4.0,0
24.02,200.0,235.0,0.0,2.0,3.0,1
4.02,200.0,235.0,0.0,2.0,3.0,1
174.91,500.0,500.0,0.0,5.0,5.0,0
114.91,500.0,500.0,500.0,5.0,5.0,0
94.91,468.0,458.0,500.0,5.0,5.0,0
74.91,268.0,455.0,300.0,3.0,5.0,0
54.91,200.0,289.0,200.0,2.0,4.0,0
34.91,200.0,258.0,200.0,2.0,3.0,0
24.52,200.0,258.0,200.0,2.0,3.0,1
4.52,200.0,258.0,200.0,2.0,3.0,1
174.91,500.0,500.0,184.0,5.0,5.0,0
114.91,500.0,500.0,384.0,5.0,5.0,0
94.91,500.0,400.0,384.0,5.0,4.0,0
27.79,364.0,238.0,292.0,4.0,3.0,1
7.79,64.0,100.0,0.0,1.0,1.0,1
174.91,500.0,500.0,0.0,5.0,5.0,0
114.91,500.0,500.0,400.0,5.0,5.0,0
94.91,458.0,500.0,400.0,5.0,5.0,0
74.91,315.0,484.0,300.0,4.0,5.0,0
54.91,315.0,484.0,300.0,4.0,5.0,0
39.84,158.0,462.0,200.0,2.0,5.0,1
19.84,158.0,439.0,200.0,2.0,5.0,1
